date,regime,sizing,sizing_smooth,vix,vix_in_range,opposition_score,uncertainty_score,composite_chop,copper_adx,high_chop_signal,mild_chop_signal,dxy_csi300_corr,dxy_china10y_corr,equity_opposition,bond_opposition
2013-07-03,NORMAL,1.0,0.9293076917830045,16.2,True,0.4903972373891842,0.37666666666666665,0.31370039137177175,49.74523943816316,False,False,-0.020027282193058597,0.058438332636321574,0.5100136410965292,0.4707808336818392
2013-07-04,NORMAL,1.0,0.9421608387315492,16.2,True,0.4911822165722431,0.4683333333333333,0.3878571930581165,44.76941227342183,False,False,-0.02150378746510688,0.05677492117613454,0.5107518937325535,0.4716125394119327
2013-07-05,NORMAL,1.0,0.9526770498712676,14.89,False,0.5089528345505738,0.65,0.4769286226265206,42.82167536768938,False,True,-0.007347497822588952,-0.028463840379706628,0.5036737489112945,0.5142319201898533
2013-07-08,NORMAL,1.0,0.961281222621946,14.78,False,0.5071449290378913,0.48,0.43540607934779263,41.13363671605459,False,True,0.01447514526377431,-0.04305486141533938,0.4927624273681128,0.5215274307076697
2013-07-09,NORMAL,1.0,0.9683210003270466,14.35,False,0.5216820483922333,0.5900000000000001,0.48177544144310047,41.12319283870469,False,True,0.037787063656691926,-0.12451525722562515,0.48110646817165403,0.5622576286128126
2013-07-10,NORMAL,1.0,0.9740808184494016,14.21,False,0.5360656310836261,0.27,0.37710185973555527,41.11414147833477,False,False,-0.011135912649500219,-0.1331266116850042,0.5055679563247502,0.5665633058425021
2013-07-11,NORMAL,1.0,0.9787933969131468,14.01,False,0.5748632983923495,0.5933333333333333,0.555150328474961,37.32725829191595,True,True,-0.14834010298018133,-0.1511130905892167,0.5741700514900907,0.5755565452946083
2013-07-12,NORMAL,1.0,0.9826491429289383,13.84,False,0.5797322743035953,0.22666666666666663,0.43850603124882387,34.04529286368631,False,True,-0.17180516766955492,-0.147123929544826,0.5859025838347774,0.5735619647724131
2013-07-15,NORMAL,1.0,0.9858038442145858,13.79,False,0.5780071747626778,0.4033333333333333,0.5081376381909399,29.744663192296716,True,True,-0.16870123638700146,-0.14332746266370952,0.5843506181935008,0.5716637313318548
2013-07-16,NORMAL,1.0,0.9883849634482973,14.42,False,0.5854825119137546,0.42999999999999994,0.5232895071482527,27.55420163236628,True,True,-0.15286312683418257,-0.18906692082083562,0.5764315634170913,0.5945334604104178
2013-07-17,NORMAL,1.0,0.9904967882758795,13.78,False,0.5855011281716545,0.3433333333333333,0.488634010236326,24.49666385877051,False,True,-0.1611237384451122,-0.18088077424150575,0.5805618692225561,0.5904403871207529
2013-07-18,NORMAL,1.0,0.9922246449529923,13.77,False,0.584681390696324,0.23333333333333334,0.4441421677511277,21.846797788320846,False,True,-0.17196669658301397,-0.1667588662022821,0.585983348291507,0.583379433101141
2013-07-19,NORMAL,1.0,0.9936383458706299,12.54,False,0.582126599037576,0.2,0.4292759594225456,20.013794477360925,False,True,-0.16152087826222555,-0.16698551788807847,0.5807604391311127,0.5834927589440393
2013-07-22,NORMAL,1.0,0.994795010257788,12.29,False,0.5831862941797801,0.23000000000000004,0.44191177650786806,22.39632012924067,False,True,-0.16610538089168653,-0.1666397958274339,0.5830526904458433,0.583319897913717
2013-07-23,NORMAL,1.0,0.9957413720290993,12.66,False,0.5869303006655886,0.25333333333333335,0.4534915137326865,24.72422267742578,False,True,-0.17977363373738386,-0.16794756892497079,0.5898868168686919,0.5839737844624854
2013-07-24,NORMAL,1.0,0.9965156680238085,13.18,False,0.5675966521068478,0.2966666666666667,0.4592246579307754,27.18589705178993,False,True,-0.18325187143260005,-0.08713473699479117,0.5916259357163001,0.5435673684973956
2013-07-25,NORMAL,1.0,0.9971491829285706,12.97,False,0.5476711275820336,0.14333333333333334,0.3859360098825535,27.64929801471697,False,False,-0.18771159974505255,-0.0029729105830822687,0.5938557998725262,0.5014864552915411
2013-07-26,NORMAL,1.0,0.997667513305194,12.72,False,0.5365600896452216,0.14666666666666667,0.3806027204537996,26.695490828587914,False,False,-0.18157489623859988,0.03533453765771318,0.5907874481193,0.4823327311711434
2013-07-29,NORMAL,1.0,0.9980916017951587,13.39,False,0.5380254767827977,0.37333333333333335,0.4721486194030119,25.868857933942735,False,True,-0.18876099295029528,0.03665908581910492,0.5943804964751477,0.48167045709044753
2013-07-30,NORMAL,1.0,0.998438583286948,13.39,False,0.5355781873582829,0.4816666666666667,0.5140135790816364,28.35389434318526,True,True,-0.1842705287846211,0.04195777935148957,0.5921352643923106,0.4790211103242552
2013-07-31,NORMAL,1.0,0.9987224772347756,13.45,False,0.5349769956256306,0.32666666666666666,0.4516528640420451,30.402434702581395,False,True,-0.18178183766601252,0.04187385516349013,0.5908909188330063,0.4790630724182549
2013-08-01,NORMAL,1.0,0.9989547541011801,12.94,False,0.5188234095216491,0.36,0.45529404571298937,26.954801860442565,False,True,-0.11725616600836057,0.0419625279217643,0.5586280830041803,0.4790187360391178
2013-08-02,NORMAL,1.0,0.9991447988100564,11.98,False,0.5180420206018128,0.22333333333333336,0.400158545694421,23.749265122415537,False,False,-0.12552506726815443,0.05335698486090331,0.5627625336340772,0.4733215075695483
2013-08-05,NORMAL,1.0,0.9993002899355006,11.84,False,0.5185611893005753,0.18333333333333335,0.38447004691367853,21.311661383698066,False,False,-0.12442828681176979,0.05018352960946891,0.5622141434058849,0.47490823519526554
2013-08-06,NORMAL,1.0,0.9994275099472276,12.72,False,0.5140427114155337,0.2416666666666667,0.4050922935159869,19.199071476809593,False,False,-0.11934753106790277,0.0631766854057683,0.5596737655339514,0.46841165729711587
2013-08-07,NORMAL,1.0,0.9995315990477316,12.98,False,0.517381275596814,0.42333333333333334,0.4797620986914217,17.313650090985764,False,True,-0.12076207158358927,0.05123696919633312,0.5603810357917947,0.47438151540183343
2013-08-08,NORMAL,1.0,0.9996167628572348,12.73,False,0.5248836665148541,0.43666666666666665,0.4895968665755791,20.559035485245026,False,True,-0.11304430517893325,0.01350963911951687,0.5565221525894666,0.49324518044024157
2013-08-09,NORMAL,1.0,0.9996864423377374,13.41,False,0.5308922553812542,0.30333333333333334,0.43986868656208583,24.966937590801024,False,True,-0.1420541347921364,0.018485113267119647,0.5710270673960682,0.49075744336644017
2013-08-12,NORMAL,1.0,0.999743452821785,12.81,False,0.52498603942753,0.31000000000000005,0.438991623656518,28.78711941561623,False,True,-0.11181638449115212,0.011872226781032261,0.5559081922455761,0.49406388660948386
2013-08-13,NORMAL,1.0,0.9997900977632785,12.31,False,0.5122709777977332,0.25666666666666665,0.4100292533453066,32.0979436637894,False,False,-0.1074922975082,0.05840838631726728,0.5537461487541,0.47079580684136635
2013-08-14,NORMAL,1.0,0.9998282618063188,13.04,False,0.5138084261110611,0.52,0.5082690761517203,35.77631333959163,True,True,-0.11207387682571605,0.05684017238147177,0.5560369384128581,0.4715799138092641
2013-08-15,NORMAL,1.0,0.9998594869324426,14.73,False,0.5116733932252184,0.5533333333333333,0.48644831291679635,38.964233725286896,False,True,-0.11433084643320773,0.06763727353233404,0.5571654232166039,0.46618136323383297
2013-08-16,NORMAL,1.0,0.9998850347629076,14.37,False,0.5116466775868599,0.44,0.4050603737207425,43.067243055130064,False,False,-0.11495383166687848,0.06836712131943888,0.5574769158334393,0.46581643934028055
2013-08-19,MILD_CHOP,0.75,0.9544513920787425,15.1,True,0.5111781378051222,0.6500000000000001,0.437639674735438,46.38747489147889,False,True,-0.1143393388649847,0.06962678764449569,0.5571696694324924,0.46518660617775215
2013-08-20,NORMAL,1.0,0.9627329571553347,14.91,False,0.5158149813155704,0.72,0.4270252709514658,49.26500914964787,False,True,-0.13168327025774265,0.06842334499546131,0.5658416351288713,0.46578832750226934
2013-08-21,MILD_CHOP,0.75,0.9240542376725465,15.94,True,0.5158496727227405,0.6466666666666667,0.4372249717701215,46.523840336170096,False,True,-0.13016952986546787,0.0667708389745058,0.565084764932734,0.4666145805127471
2013-08-22,NORMAL,1.0,0.9378625580957198,14.76,False,0.5174048622654136,0.64,0.46280470067633006,44.1481606978227,False,True,-0.13293194029973776,0.0633124912380834,0.5664659701498689,0.4683437543809583
2013-08-23,NORMAL,1.0,0.949160274805589,13.98,False,0.5121818314464957,0.62,0.4598222431489601,43.59763111333898,False,True,-0.12527903257129347,0.0765517067853112,0.5626395162856468,0.4617241466073444
2013-08-26,NORMAL,1.0,0.9584038612045727,14.99,False,0.5149708337176169,0.6666666666666667,0.48215792268568247,43.12050547345308,False,True,-0.12141590302450476,0.061532568154037376,0.5607079515122524,0.4692337159229813
2013-08-27,HIGH_CHOP,0.5,0.875057704621923,16.77,True,0.5151957169672166,0.74,0.5552321060834814,39.12195398849958,True,True,-0.11962404680382499,0.05884117893495902,0.5598120234019125,0.4705794105325205
2013-08-28,HIGH_CHOP,0.5,0.8068653946906642,16.49,True,0.5161930643113706,0.7233333333333334,0.5990491719201557,34.00325519391351,True,True,-0.12226203958941108,0.05748978234392883,0.5611310197947056,0.47125510882803556
2013-08-29,HIGH_CHOP,0.5,0.7510716865650888,16.81,True,0.5256847827049644,0.7133333333333334,0.600744202956312,34.869791829866486,True,True,-0.16180438638695094,0.05906525556709342,0.5809021931934755,0.4704673722164533
2013-08-30,HIGH_CHOP,0.5,0.7054222890077999,17.01,True,0.5252333882410448,0.72,0.5808674030391545,36.84638961840534,True,True,-0.15816500648070503,0.057231453516525733,0.5790825032403525,0.47138427324173715
2013-09-02,HIGH_CHOP,0.5,0.6680727819154726,17.01,True,0.525289561140827,0.7083333333333333,0.5985070700178295,34.12192214138179,True,True,-0.1581064751168705,0.05694823055356248,0.5790532375584353,0.47152588472321877
2013-09-03,HIGH_CHOP,0.5,0.6375140942944776,16.61,True,0.5227638464887404,0.7150000000000001,0.5996583078932443,31.439584959253505,True,True,-0.14744002707233198,0.056384641117370335,0.573720013536166,0.47180767944131485
2013-09-04,HIGH_CHOP,0.5,0.6125115316954817,15.88,True,0.5224671059817692,0.6833333333333333,0.5868135969223949,32.324719631613746,True,True,-0.14652984075424344,0.0566614168271671,0.5732649203771217,0.47166929158641646
2013-09-05,HIGH_CHOP,0.5,0.5920548895690304,15.77,True,0.5302929571232038,0.6633333333333333,0.5835091076072556,33.44989763959674,True,True,-0.17385275960818763,0.05268093111537263,0.5869263798040938,0.4736595344423137
2013-09-06,HIGH_CHOP,0.5,0.5753176369201157,15.85,True,0.5304245445000302,0.7133333333333334,0.6035880600333514,32.52573224998485,True,True,-0.17889228108285682,0.05719410308273606,0.5894461405414284,0.47140294845863195
2013-09-09,HIGH_CHOP,0.5,0.5616235211164583,15.63,True,0.5342382436255666,0.77,0.62854294617534,29.96099405138756,True,True,-0.20253151262511918,0.06557853812285293,0.6012657563125596,0.4672107309385735
2013-09-10,NORMAL,1.0,0.6413283354589203,14.53,False,0.534550782482766,0.6733333333333333,0.590063802822993,27.738220945936572,True,True,-0.1989544430469558,0.060751313115892144,0.5994772215234779,0.46962434344205395
2013-09-11,NORMAL,1.0,0.7065413653754802,13.82,False,0.5300351827734411,0.6166666666666667,0.5646877763307314,25.81181758787905,True,True,-0.19080190847188896,0.07066117737812468,0.5954009542359445,0.46466941131093764
2013-09-12,NORMAL,1.0,0.7598974807617564,14.29,False,0.5195124607893914,0.6566666666666667,0.5743741431403016,27.94837906135549,True,True,-0.15555657273245613,0.07750672957489063,0.5777782863662281,0.4612466352125547
2013-09-13,NORMAL,1.0,0.8035524842596189,14.16,False,0.5169519197379592,0.4966666666666667,0.5088378185094422,30.27756967620276,True,True,-0.15262710246491382,0.08481942351307689,0.5763135512324569,0.45759028824346154
2013-09-16,NORMAL,1.0,0.8392702143942337,14.38,False,0.5183823178080044,0.7133333333333334,0.596362724018136,30.638667133278688,True,True,-0.14977730183928645,0.07624803060726908,0.5748886509196433,0.4618759846963655
2013-09-17,NORMAL,1.0,0.8684938117771002,14.53,False,0.5171944358365868,0.7316666666666667,0.6029833281686188,30.951618262744493,True,True,-0.1349550707861627,0.06617732743981558,0.5674775353930813,0.4669113362800922
2013-09-18,NORMAL,1.0,0.8924040278176273,13.59,False,0.5126143353747354,0.6,0.5475686012248413,27.935487933544263,True,True,-0.12994919942558744,0.07949185792664545,0.5649745997127937,0.46025407103667726
2013-09-19,NORMAL,1.0,0.9119669318507859,13.16,False,0.5136574646540236,0.5233333333333333,0.5175278121257475,29.642103349947615,True,True,-0.13147544056354404,0.0768455819474497,0.565737720281772,0.46157720902627514
2013-09-20,NORMAL,1.0,0.9279729442415521,13.12,False,0.5171367786731014,0.49,0.5062820672038608,31.121170044163854,True,True,-0.1476974206900946,0.07915030599768895,0.5738487103450473,0.46042484700115555
2013-09-23,NORMAL,1.0,0.9410687725612699,14.31,False,0.519907788248601,0.61,0.5559446729491606,30.557402114942388,True,True,-0.14338180394783157,0.0637506509534277,0.5716909019739158,0.46812467452328616
2013-09-24,NORMAL,1.0,0.9517835411864934,14.08,False,0.5206169932370297,0.38666666666666666,0.4670368626088845,26.977227027286663,False,True,-0.15424676400427764,0.07177879105615893,0.5771233820021389,0.46411060447192054
2013-09-25,NORMAL,1.0,0.9605501700616763,14.01,False,0.5228273511739631,0.445,0.49169641070437786,23.874408617985036,False,True,-0.1581464990392419,0.06683709434338954,0.5790732495196209,0.4665814528283052
2013-09-26,NORMAL,1.0,0.9677228664140987,14.06,False,0.5252692007711497,0.3433333333333333,0.45249485379602317,22.259066803103,False,True,-0.17050479042178548,0.06942798733718707,0.5852523952108928,0.4652860063314065
2013-09-27,HIGH_CHOP,0.5,0.8826823452478989,15.46,True,0.5049328198883066,0.59,0.538959691932984,22.46086635762497,True,True,-0.1930829050991434,0.17335162554591693,0.5965414525495717,0.41332418722704156
2013-09-30,HIGH_CHOP,0.5,0.8131037370210081,16.6,True,0.5096618776497894,0.6366666666666666,0.5604637932565403,22.70051036051724,True,True,-0.21911481256091725,0.18046730196175936,0.6095574062804586,0.40976634901912035
2013-10-01,HIGH_CHOP,0.5,0.7561757848353703,15.54,True,0.5074063019369067,0.6666666666666666,0.5711104478288107,20.92464900100185,True,True,-0.2185116378485261,0.1888864301008993,0.6092558189242631,0.40555678494955033
2013-10-02,HIGH_CHOP,0.5,0.7095983694107575,16.6,True,0.4972342383759121,0.845,0.6363405430255473,19.385569156088515,True,True,-0.18366397097933224,0.19472701747568402,0.5918319854896661,0.402636491262158
2013-10-03,HIGH_CHOP,0.5,0.6714895749724379,17.67,True,0.44014674832290357,0.98,0.6560880489937422,18.626626539028358,True,True,0.015063351829715719,0.22434965487866992,0.49246832408514213,0.38782517256066507
2013-10-04,HIGH_CHOP,0.5,0.6403096522501764,16.74,True,0.4352585858257787,0.9366666666666666,0.6358218181621339,17.968876270909554,True,True,0.04384545798892412,0.21512019870796095,0.47807727100553793,0.3924399006460195
2013-10-07,HIGH_CHOP,0.5,0.614798806386508,19.41,True,0.43698476817734866,0.9133333333333333,0.6275241942397425,17.398826038539926,True,True,0.03855166350857857,0.21350926378202692,0.48072416824571074,0.3932453681089865
2013-10-08,HIGH_CHOP,0.5,0.5939262961344156,20.34,True,0.4375969875843783,0.8933333333333333,0.6198915258839603,17.22601674173999,True,True,0.05742622827311444,0.1921858213893723,0.4712868858634428,0.4039070893053138
2013-10-09,HIGH_CHOP,0.5,0.57684878774634,19.6,True,0.4324760580791619,0.8633333333333333,0.6048189681808305,22.115840565315587,True,True,0.08311498464028158,0.186980783043071,0.4584425076798592,0.4065096084784645
2013-10-10,HIGH_CHOP,0.5,0.562876280883369,16.48,True,0.43180096196598733,0.85,0.5990805771795924,26.353687879081107,True,True,0.09282176674220013,0.1799743853938506,0.45358911662889995,0.4100128073030747
2013-10-11,HIGH_CHOP,0.5,0.5514442298136656,15.72,True,0.43725551139195734,0.79,0.5783533068351745,26.113345370796686,True,True,0.07213530353543474,0.1788426508967359,0.46393234823228263,0.41057867455163205
2013-10-14,HIGH_CHOP,0.5,0.5420907334839081,16.07,True,0.43581084911890805,0.72,0.5494865094713448,22.90995568779923,True,True,0.07890496121415007,0.17785164231021777,0.460547519392925,0.4110741788448911
2013-10-15,HIGH_CHOP,0.5,0.5344378728504703,18.66,True,0.424333019400434,0.8233333333333333,0.5839331449735937,20.13368462920143,True,True,0.1127110001674857,0.18995692223077845,0.44364449991625715,0.4050215388846108
2013-10-16,NORMAL,1.0,0.6190855323322029,14.71,False,0.43552700512413745,0.5566666666666666,0.4839828697411491,17.46158199819713,False,True,0.1269794248580723,0.130912554645378,0.4365102875709639,0.434543722677311
2013-10-17,NORMAL,1.0,0.6883427082718023,13.48,False,0.4454447756354697,0.36333333333333334,0.4126001987146152,15.7479862704018,False,False,0.1299898494757793,0.08823104798234194,0.43500507526211035,0.45588447600882903
2013-10-18,NORMAL,1.0,0.7450076704042019,13.04,False,0.4573041658548754,0.37833333333333335,0.4257158328462586,14.262869972979184,False,True,0.12166691569963808,0.049116420880860386,0.43916654215018097,0.4754417895595698
2013-10-21,NORMAL,1.0,0.7913699121488924,13.16,False,0.453437590458976,0.2516666666666667,0.3727292209420523,12.975769181879583,False,False,0.134980814088566,0.051268824075530045,0.432509592955717,0.474365587962235
2013-10-22,NORMAL,1.0,0.8293026553945484,13.33,False,0.45154200172052394,0.42666666666666664,0.44159186769898107,16.01094249667947,False,True,0.15459203003170796,0.03923996308619639,0.422703984984146,0.4803800184569018
2013-10-23,NORMAL,1.0,0.8603385362319032,13.42,False,0.4567371430578906,0.17333333333333334,0.3433756191680677,14.031857129449614,False,False,0.14916373291266252,0.023887694855775018,0.42541813354366875,0.4880561525721125
2013-10-24,NORMAL,1.0,0.8857315296442843,13.2,False,0.47693455486808534,0.2866666666666667,0.4008273995875179,12.316649811183742,False,False,0.05305247191023842,0.03920930861742029,0.4734737640448808,0.48039534569128983
2013-10-25,NORMAL,1.0,0.9065076151635052,13.09,False,0.47976797908425206,0.37,0.43586078745055123,11.156019548353617,False,True,0.04796535774213105,0.032962725920860796,0.47601732112893447,0.4835186370395696
2013-10-28,NORMAL,1.0,0.9235062305883224,13.31,False,0.479067927993411,0.49000000000000005,0.4834407567960466,10.491145535454333,False,True,0.04658079845241946,0.037147489573936425,0.47670960077379027,0.4814262552130318
2013-10-29,NORMAL,1.0,0.9374141886631728,13.41,False,0.48014334257252933,0.33166666666666667,0.4207526722101843,10.636776368180596,False,True,0.05836470064279044,0.021061929067092228,0.4708176496786048,0.4894690354664539
2013-10-30,NORMAL,1.0,0.9487934270880505,13.65,False,0.4751348046054253,0.5066666666666666,0.4877475494299218,15.18004368862253,False,True,0.0635852874915983,0.035875494086700516,0.46820735625420085,0.48206225295664973
2013-10-31,NORMAL,1.0,0.9581037130720413,13.75,False,0.4700773493182787,0.23333333333333334,0.37537974292430054,19.117542033005538,False,False,0.022231026518736877,0.09745957620814831,0.48888448674063156,0.45127021189592587
2013-11-01,NORMAL,1.0,0.9657212197862155,13.28,False,0.47003979776033566,0.48333333333333334,0.47535721198953473,22.111544738776757,False,True,0.030097353362475945,0.08974345559618138,0.484951323318762,0.4551282722019093
2013-11-04,NORMAL,1.0,0.9719537252796309,12.93,False,0.4764128040082233,0.3866666666666667,0.4405143490716007,20.703624193448473,False,True,-0.0006547671074567867,0.09500355107456378,0.5003273835537284,0.4524982244627181
2013-11-05,NORMAL,1.0,0.9770530479560615,13.27,False,0.4996861769153753,0.3566666666666667,0.44247837281589186,19.483426387497293,False,True,-0.005770967387070994,0.007026259725569663,0.5028854836935355,0.49648687013721515
2013-11-06,NORMAL,1.0,0.9812252210549595,12.67,False,0.4947478991229698,0.2566666666666667,0.39951540614044856,20.198859125989163,False,False,0.008175338426996762,0.012833065081124067,0.4959123307865016,0.493583467459438
2013-11-07,NORMAL,1.0,0.984638817226785,13.91,False,0.5154191215039363,0.37666666666666665,0.45991813956902844,20.818900832682118,False,True,-0.03876879561601216,-0.02290769039973318,0.519384397808006,0.5114538451998666
2013-11-08,NORMAL,1.0,0.9874317595491877,12.9,False,0.516964419776722,0.3466666666666667,0.44884531853269993,19.409250313494123,False,True,-0.0702557568615257,0.002398077754637296,0.5351278784307628,0.49880096112268135
2013-11-11,NORMAL,1.0,0.9897168941766081,12.53,False,0.5323610134274419,0.37000000000000005,0.4674166080564652,17.71811127848581,False,True,-0.07265738234948298,-0.056786671360284535,0.5363286911747415,0.5283933356801422
2013-11-12,NORMAL,1.0,0.9915865497808611,12.82,False,0.5275584812309454,0.43000000000000005,0.48853508873856727,19.254817137815465,False,True,-0.08222545083005779,-0.02800847409372389,0.5411127254150289,0.5140042370468619
2013-11-13,NORMAL,1.0,0.9931162680025227,12.52,False,0.5182655429475604,0.4033333333333333,0.47229265910186957,24.840061222594528,False,True,-0.04437248197906913,-0.028689689811172387,0.5221862409895346,0.5143448449055862
2013-11-14,NORMAL,1.0,0.9943678556384277,12.37,False,0.5136439853510772,0.39,0.46418639121064637,29.680606096069717,False,True,-0.037448460100972136,-0.01712748130333659,0.5187242300504861,0.5085637406516683
2013-11-15,NORMAL,1.0,0.9953918818859862,12.19,False,0.5207724072465489,0.41000000000000003,0.47646344434792937,32.33638094113615,False,True,-0.058878064938042034,-0.024211564048153802,0.529439032469021,0.5121057820240769
2013-11-18,NORMAL,1.0,0.9962297215430795,13.1,False,0.5209039841984184,0.51,0.5152538158528038,35.124730776205254,True,True,-0.06480267499207873,-0.018813261801595354,0.5324013374960394,0.5094066309007976
2013-11-19,NORMAL,1.0,0.9969152267170651,13.39,False,0.5191341646907928,0.6,0.5218017283760144,37.690826829077565,True,True,-0.05860149822057995,-0.017935160542590766,0.52930074911029,0.5089675802712954
2013-11-20,NORMAL,1.0,0.9974760945866896,13.4,False,0.5150943010153126,0.6033333333333333,0.5198844582750549,37.771258601829295,True,True,-0.039975502898309735,-0.020401701162940773,0.5199877514491549,0.5102008505814704
2013-11-21,NORMAL,1.0,0.9979349864800187,12.66,False,0.5170055201160266,0.4366666666666667,0.4789111233414378,35.61447972200459,False,True,-0.02663360826628826,-0.0413884721978184,0.5133168041331442,0.5206942360989092
2013-11-22,NORMAL,1.0,0.9983104434836516,12.26,False,0.5008837497514791,0.39333333333333337,0.4578635831842208,32.90419947823671,False,True,-0.014132224172395538,0.01059722516647935,0.5070661120861978,0.49470138741676034
2013-11-25,NORMAL,1.0,0.9986176355775331,12.79,False,0.5013695982997614,0.4166666666666667,0.4674884256465235,30.762260346297488,False,True,-0.01962738189601428,0.014148988696968902,0.5098136909480071,0.49292550565151555
2013-11-26,NORMAL,1.0,0.998868974563436,12.81,False,0.5080210666431026,0.3866666666666667,0.45947930665252823,26.77367354620341,False,True,-0.04027704730869762,0.008192780736287101,0.5201385236543488,0.4959036096318564
2013-11-27,NORMAL,1.0,0.9990746155519021,12.98,False,0.5086264477380404,0.2866666666666667,0.41984253530949095,25.66605967470002,False,False,-0.03397656257896922,-0.0005292283731925013,0.5169882812894846,0.5002646141865963
2013-11-28,NORMAL,1.0,0.999242867269738,12.98,False,0.5048408386490861,0.22833333333333333,0.394237836522785,24.706127652730416,False,False,-0.02904960946021611,0.009686254863871471,0.5145248047301081,0.4951568725680643
2013-11-29,NORMAL,1.0,0.9993805277661492,13.7,False,0.5082755941919159,0.4966666666666667,0.5036320231818162,21.563904578657095,True,True,-0.015533759147393699,-0.017568617620270087,0.5077668795736968,0.508784308810135
2013-12-02,NORMAL,1.0,0.9994931590813947,14.23,False,0.49806048390727814,0.54,0.5148362903443668,21.195034300848217,True,True,0.03680091433385235,-0.029042849962965023,0.4815995428330738,0.5145214249814825
2013-12-03,NORMAL,1.0,0.9995853119756866,14.55,False,0.5028323784757864,0.64,0.5576994270854718,21.63836140968571,True,True,0.0144960180142286,-0.025825531917374557,0.4927519909928857,0.5129127659586873
2013-12-04,NORMAL,1.0,0.999660709798289,14.7,False,0.49916662990745586,0.7733333333333334,0.6088333112778069,22.02754105876958,True,True,0.02335512476233134,-0.020021644392154776,0.4883224376188343,0.5100108221960774
2013-12-05,HIGH_CHOP,0.5,0.908813308016782,15.08,True,0.5058469743227765,0.79,0.6195081845936659,22.364830087975598,True,True,0.029504640827900448,-0.05289253811900673,0.48524767958604975,0.5264462690595033
2013-12-06,NORMAL,1.0,0.9253927065591852,13.79,False,0.5071958567504091,0.6233333333333334,0.5536508473835788,23.71935304650201,True,True,0.02519855970851232,-0.05398198671014882,0.4874007201457438,0.5269909933550744
2013-12-09,NORMAL,1.0,0.9389576690029695,13.49,False,0.5084429613099731,0.45666666666666667,0.48773244345265054,25.391825274171207,False,True,0.022401091259731786,-0.0561729364996243,0.4887994543701341,0.5280864682498122
2013-12-10,NORMAL,1.0,0.9500562746387933,13.91,False,0.517257013318147,0.455,0.49235420799088825,27.738543639104993,False,True,0.006107416366921631,-0.07513546963950966,0.4969462918165392,0.5375677348197548
2013-12-11,HIGH_CHOP,0.5,0.8682278610681036,15.42,True,0.5172660270012006,0.53,0.5223596162007204,31.569452867396535,True,True,0.024774203862672338,-0.09383831186747502,0.4876128980686638,0.5469191559337375
2013-12-12,HIGH_CHOP,0.5,0.8012773408739029,15.54,True,0.5226592188434628,0.5583333333333333,0.5364859988807175,35.04124063613073,True,True,0.02230345593325274,-0.11294033130710382,0.4888482720333736,0.5564701656535519
2013-12-13,MILD_CHOP,0.75,0.7919541879877386,15.76,True,0.5224586726597604,0.5066666666666667,0.47723430452122495,38.769076680555735,False,True,0.022179127214877484,-0.11201381785391913,0.48891043639256127,0.5560069089269596
2013-12-16,MILD_CHOP,0.75,0.7843261538081497,16.03,True,0.5189247887310607,0.5266666666666666,0.44118942455562443,42.74222030803001,False,True,0.03334308682784467,-0.10904224175208775,0.48332845658607765,0.5545211208760439
2013-12-17,NORMAL,1.0,0.8235395803884862,16.21,True,0.517387135219696,0.5233333333333333,0.40348769027645903,46.185611451841055,False,False,0.0422812915861201,-0.11182983246490424,0.4788593542069399,0.5559149162324521
2013-12-18,NORMAL,1.0,0.8556232930451251,13.8,False,0.5178746343861281,0.38,0.34069733926339424,48.18574738980912,False,False,0.034869051754362355,-0.10636758929887499,0.4825654741228188,0.5531837946494375
2013-12-19,NORMAL,1.0,0.8818736034005568,14.15,False,0.5274427487147312,0.42333333333333334,0.40453898613600103,43.363541232383234,False,False,0.021948281689172896,-0.13171927654809765,0.4890258591554136,0.5658596382740488
2013-12-20,NORMAL,1.0,0.903351130055001,13.79,False,0.5250898197015434,0.35500000000000004,0.4188049173454637,39.184295895947464,False,False,0.03687883672813927,-0.13723811553431306,0.48156058163593035,0.5686190577671565
2013-12-23,NORMAL,1.0,0.9209236518631827,13.04,False,0.5248007458408437,0.16166666666666665,0.37374474652111084,35.76438041990291,False,False,0.036848037216187964,-0.13605102057956256,0.481575981391906,0.5680255102897813
2013-12-24,NORMAL,1.0,0.9353011697062403,12.48,False,0.5250474843499567,0.09333333333333334,0.3501746667111025,35.310356724762094,False,False,0.038514413611374115,-0.13870435101120115,0.48074279319431296,0.5693521755056006
2013-12-25,NORMAL,1.0,0.9470645933960147,12.48,False,0.525841918056656,0.09166666666666667,0.3521718175006603,34.91686952230672,False,False,0.04044356492212741,-0.14381123714875135,0.4797782175389363,0.5719056185743757
2013-12-26,NORMAL,1.0,0.9566892127785573,12.33,False,0.5232349965718552,0.05333333333333333,0.33527433127644646,34.57584728017873,False,False,0.049223991164488876,-0.1421639774519098,0.4753880044177556,0.571081988725955
2013-12-27,NORMAL,1.0,0.9645639013642742,12.46,False,0.525316901293972,0.15,0.35075822967586634,38.25593724957161,False,False,0.03632413576984049,-0.1375917409457286,0.48183793211507975,0.5687958704728643
2013-12-30,NORMAL,1.0,0.9710068283889515,13.56,False,0.5233208530098424,0.49,0.44425092181126197,41.44534855637877,False,True,0.03897744678819279,-0.1322608588275624,0.4805112766059036,0.5661304294137812
